price,room_number,square_footage,floor,elevator,balcony,registered,distance
149500.0,2.0,49.0,-1,1,0,1,0.785
179000.0,2.0,55.0,3,1,1,1,1.586
129900.0,2.0,66.0,2,1,1,1,1.791
76000.0,1.5,32.0,3,0,0,1,1.144
135000.0,2.0,64.0,3,0,1,1,1.863
92000.0,2.0,46.0,4,0,0,1,2.063
195000.0,2.0,52.0,0,1,0,1,0.969
127500.0,2.0,71.0,2,1,1,1,1.791
119000.0,2.0,44.0,4,0,0,1,1.863
130000.0,2.0,50.0,0,1,0,1,1.952
114900.0,2.0,41.0,0,0,0,1,1.898
130000.0,2.0,51.0,0,0,1,1,19.212
127500.0,2.0,66.0,2,1,1,1,1.791
350000.0,2.0,90.0,1,1,1,1,19.351
220000.0,2.0,53.0,1,1,1,1,2.109
130000.0,2.0,42.0,4,0,0,1,1.202
176000.0,2.0,80.0,3,1,1,1,0.98
220000.0,2.0,53.0,1,1,0,1,0.787
90000.0,2.0,36.0,4,0,0,1,1.791
125000.0,2.0,59.0,0,1,0,1,2.109
94500.0,2.0,44.0,5,0,0,1,1.025
121900.0,2.0,31.0,1,1,0,1,0.0
230000.0,2.0,77.0,1,0,1,1,1.846
179000.0,2.0,56.0,4,1,1,1,1.64
159000.0,2.0,54.0,4,1,1,1,1.498
103000.0,2.0,48.0,4,1,1,1,1.455
128000.0,2.0,56.0,0,0,0,1,19.669
84000.0,1.5,26.0,4,1,1,1,1.211
139000.0,2.0,50.0,0,0,1,1,0.785
135000.0,2.0,62.0,3,1,1,1,1.863
95000.0,2.0,44.0,5,0,0,1,19.71
135000.0,2.0,62.0,3,1,1,1,1.863
83000.0,1.5,45.0,5,0,1,1,1.411
135000.0,2.0,62.0,3,1,1,1,1.863
107000.0,2.0,60.0,3,0,1,1,1.961
170000.0,2.0,65.0,6,1,0,1,0.669
126900.0,2.0,31.0,1,0,0,1,18.744
89900.0,2.0,53.0,0,0,0,1,1.855
65000.0,2.0,38.0,-1,0,0,1,1.902
179000.0,2.0,55.0,3,1,1,1,1.586
135000.0,2.0,62.0,3,1,1,1,1.863
153000.0,2.0,58.0,3,1,1,1,1.791
115000.0,2.0,45.0,0,0,0,1,0.99
220000.0,2.0,53.0,1,1,0,1,19.461
220000.0,2.0,63.0,4,1,1,1,1.025
220000.0,2.0,53.0,1,1,1,1,2.109
165000.0,2.0,55.0,5,1,0,1,1.902
130000.0,2.0,50.0,0,0,0,1,1.952
168000.0,2.0,61.0,2,1,1,1,18.583
179000.0,2.0,67.0,2,1,1,1,1.846
68000.0,1.0,23.0,6,1,1,1,1.584
165000.0,2.0,55.0,5,1,0,1,1.902
67000.0,1.0,42.0,7,1,0,1,2.118
490000.0,4.0,186.0,7,1,1,1,2.544
68000.0,1.0,42.0,0,1,0,1,1.647
68000.0,1.5,28.0,-1,1,1,0,1.07
68000.0,2.0,40.0,4,0,0,1,1.33
68000.0,2.5,65.0,1,0,1,1,0.0
27000.0,1.0,30.0,-1,1,0,1,2.382
195000.0,3.0,65.0,2,1,0,1,0.615
212000.0,3.0,79.0,5,1,1,1,0.866
330000.0,3.0,109.0,1,0,1,1,0.527
250000.0,3.0,82.0,1,0,0,1,1.201
250000.0,3.0,82.0,1,0,1,1,1.201
250000.0,3.0,82.0,1,1,1,1,1.201
122000.0,2.5,67.0,5,1,0,1,3.129
120000.0,2.5,67.0,5,0,0,0,27.608
121500.0,2.5,67.0,5,1,0,1,3.129
215000.0,3.0,83.0,-1,0,0,1,0.525
202000.0,3.5,100.0,0,0,1,1,2.306
122400.0,2.5,67.0,5,1,0,1,3.129
69900.0,1.5,38.0,0,0,0,0,2.855
390000.0,5.0,150.0,3,1,1,1,2.756
207200.0,3.0,74.0,0,1,0,1,0.527
250000.0,3.0,82.0,1,1,1,1,1.201
204000.0,3.0,65.0,1,1,1,1,0.54
149000.0,3.0,65.0,6,1,0,1,0.0
219000.0,3.0,104.0,4,0,1,1,0.982
252500.0,3.0,82.0,1,1,1,1,1.201
240000.0,3.0,80.0,3,0,1,1,2.107
250000.0,3.0,82.0,1,1,1,1,1.201
415000.0,5.0,148.0,4,1,1,1,1.864
240000.0,3.0,72.0,3,0,0,0,2.107
240000.0,3.0,75.0,3,0,1,1,2.107
45000.0,1.5,36.0,3,0,1,0,0.867
39000.0,0.5,30.0,3,0,1,0,1.161
1350.0,2.0,43.0,1,0,0,0,0.866
99000.0,3.0,60.0,2,1,1,1,1.161
75000.0,3.0,83.0,0,0,0,0,0.867
99000.0,3.0,59.0,2,1,1,1,1.161
36000.0,1.5,29.0,5,0,1,0,1.184
44400.0,1.0,37.0,3,0,1,1,3.236
43000.0,1.5,35.0,0,0,1,0,0.995
108000.0,4.0,90.0,2,0,1,0,1.161
78000.0,2.5,57.0,2,0,1,1,1.161
35000.0,0.5,31.0,3,0,1,0,0.867
69900.0,2.5,45.0,0,0,0,0,1.886
73000.0,2.0,55.0,4,0,0,1,9.496
69000.0,1.0,41.0,1,0,0,1,0.372
69700.0,2.0,43.0,4,0,1,0,2.37
69900.0,1.5,33.0,0,0,0,0,2.303
69900.0,3.0,66.0,2,0,1,0,4.47
69000.0,2.0,50.0,0,0,0,1,4.465
70000.0,1.0,30.0,11,1,1,1,1.695
73000.0,1.5,41.0,2,1,1,1,4.749
71500.0,3.5,65.0,4,0,1,0,4.87
99900.0,1.5,37.0,0,1,0,1,1.765
71500.0,3.5,65.0,4,0,1,0,4.87
121900.0,1.5,31.0,1,1,0,1,1.791
75000.0,1.5,31.0,-1,0,0,0,19.465
130000.0,1.5,43.0,4,0,0,1,19.598
162500.0,1.5,50.0,1,0,1,1,19.305
114900.0,1.5,35.0,3,0,0,1,0.98
98900.0,1.5,40.0,8,1,1,1,1.144
122000.0,1.5,52.0,0,0,0,1,1.902
99000.0,5.0,127.0,3,0,1,1,12.144
75000.0,1.5,31.0,-1,0,0,0,19.465
83000.0,4.0,90.0,0,0,0,1,4.945
105000.0,5.0,109.0,5,1,1,1,1.105
114900.0,1.5,35.0,3,0,0,1,19.465
180000.0,5.0,155.0,3,0,0,0,10.139
80000.0,1.5,27.0,0,0,0,1,0.0
179000.0,5.0,155.0,3,0,1,1,12.167
114900.0,1.5,35.0,3,0,0,1,0.129
89000.0,1.5,27.0,3,1,1,1,1.846
140800.0,3.0,64.0,1,1,1,0,1.293
499000.0,3.0,163.0,7,1,1,1,3.449
26000.0,0.5,19.0,3,1,0,0,6.706
480000.0,5.0,178.0,2,0,1,1,3.565
484500.0,4.0,160.0,6,1,1,1,1.832
480000.0,3.0,180.0,4,1,1,1,0.804
470000.0,5.0,216.0,3,0,1,1,0.0
114000.0,3.5,69.0,4,0,0,1,2.37
115000.0,4.0,110.0,2,0,0,1,0.804
115000.0,3.5,99.0,0,1,1,1,2.969
109000.0,2.0,57.0,5,1,1,1,1.647
82500.0,2.0,33.0,3,1,0,1,0.804
114000.0,2.0,45.0,1,1,1,1,1.528
140000.0,3.0,125.0,2,0,0,0,3.116
71000.0,0.5,27.0,4,0,0,0,2.49
189000.0,3.0,72.0,1,1,1,1,1.073
123000.0,3.0,68.0,0,0,0,1,1.169
125000.0,3.0,77.0,1,1,1,0,2.741
130000.0,3.0,92.0,21,0,0,1,1.647
102000.0,1.5,37.0,2,0,0,1,1.21
99500.0,3.0,90.0,1,0,1,1,2.965
253900.0,0.5,126.0,-1,0,0,1,1.46
124000.0,3.0,86.0,9,1,1,1,0.804
98000.0,3.0,98.0,11,1,1,1,2.741
60000.0,1.5,29.0,0,0,0,1,1.455
130000.0,1.5,42.0,4,0,0,1,19.598
135000.0,1.5,50.0,0,0,1,1,0.292
85000.0,1.5,48.0,-1,0,0,1,1.202
105000.0,1.5,59.0,4,0,0,1,1.863
102000.0,1.5,37.0,2,0,0,1,1.21
650000.0,1.5,160.0,0,0,0,1,0.292
102000.0,1.5,37.0,2,0,0,1,1.21
69900.0,1.5,33.0,0,0,1,0,19.465
110000.0,1.5,37.0,0,1,0,1,1.765
74900.0,1.5,42.0,0,0,0,1,1.704
130000.0,1.5,42.0,4,0,0,1,19.598
145000.0,1.5,38.0,1,1,0,1,19.305
139000.0,1.5,39.0,3,0,0,1,0.787
156000.0,1.5,45.0,6,1,1,1,0.292
109900.0,4.0,146.0,1,0,1,1,5.708
110000.0,4.0,87.0,4,0,0,1,5.32
107000.0,4.0,88.0,3,0,1,1,5.27
99000.0,4.0,87.0,0,0,1,1,5.27
244900.0,3.5,84.0,1,1,1,1,0.778
220000.0,3.5,95.0,3,0,1,1,1.044
350000.0,3.5,107.0,2,0,1,1,0.83
294000.0,3.5,98.0,6,1,1,0,1.044
300000.0,3.5,98.0,5,1,1,1,0.0
295000.0,3.5,90.0,3,1,1,1,0.768
170000.0,3.5,90.0,4,0,0,1,0.727
350000.0,3.5,107.0,2,1,1,1,0.83
250000.0,3.5,100.0,2,0,1,1,0.048
130000.0,3.5,72.0,5,0,1,1,0.274
344900.0,3.5,107.0,2,0,1,1,0.83
244900.0,3.5,94.0,1,1,1,1,0.778
130000.0,3.5,53.0,4,0,1,1,0.488
180000.0,3.5,85.0,4,0,1,1,0.727
285000.0,3.5,96.0,2,1,1,1,0.443
87400.0,2.5,76.0,2,0,1,0,12.807
87700.0,3.0,73.0,7,1,1,1,28.929
87000.0,1.0,41.0,3,1,1,1,2.21
64000.0,2.5,54.0,1,0,1,1,8.53
63000.0,4.0,46.0,2,0,1,1,0.449
25000.0,2.0,51.0,2,0,0,1,23.416
62000.0,1.0,21.0,0,1,0,1,2.338
65000.0,1.5,40.0,2,0,0,1,2.075
65900.0,2.0,39.0,0,0,0,1,1.695
60500.0,3.5,68.0,3,0,1,0,5.566
96000.0,3.5,82.0,2,0,1,1,5.451
65000.0,3.5,90.0,1,0,1,1,6.668
121900.0,1.5,31.0,1,1,0,0,18.744
65000.0,3.5,70.0,1,0,1,0,6.033
82000.0,3.5,91.0,0,0,1,0,4.749
47000.0,3.5,90.0,0,0,1,0,4.749
110000.0,3.5,110.0,4,0,0,1,5.32
24650.0,2.5,51.0,2,0,0,1,13.295
35000.0,2.0,54.0,4,0,1,1,12.681
110500.0,2.0,65.0,7,1,0,1,2.1
20000.0,2.0,51.0,2,0,0,1,23.416
30000.0,2.0,46.0,1,0,1,0,0.0
110000.0,2.0,44.0,2,1,1,1,0.804
109000.0,2.5,60.0,4,1,1,1,1.293
35000.0,2.0,53.0,4,0,1,0,12.681
30000.0,2.0,46.0,1,0,1,0,11.798
45000.0,2.0,55.0,0,0,0,1,12.048
25000.0,2.0,51.0,2,0,0,1,2.132
40000.0,2.0,60.0,3,0,1,1,2.132
110000.0,2.0,50.0,3,0,0,1,1.524
112000.0,2.0,75.0,0,1,1,1,1.936
20000.0,2.0,51.0,3,0,1,1,11.798
170000.0,6.0,132.0,7,1,1,1,2.969
170000.0,7.0,132.0,7,1,1,1,2.969
170000.0,6.0,132.0,7,1,1,1,2.969
170000.0,6.0,132.0,7,1,1,1,2.969
170000.0,6.0,132.0,7,1,1,1,2.969
144900.0,4.5,95.0,0,1,1,1,2.969
125000.0,2.5,72.0,0,1,1,1,2.969
170000.0,5.0,132.0,7,1,1,1,2.969
125000.0,2.5,72.0,0,1,1,1,2.969
118000.0,2.5,67.0,1,1,1,0,2.969
160000.0,2.5,75.0,5,0,0,1,2.969
61000.0,2.0,53.0,2,0,1,0,12.807
140000.0,2.5,68.0,6,1,1,1,2.969
62000.0,2.0,39.0,4,0,1,0,2.1
88000.0,4.0,70.0,4,0,1,1,4.27
950000.0,6.0,260.0,1,0,1,1,19.669
360000.0,5.0,140.0,1,1,1,1,0.0
88000.0,3.5,80.0,1,0,1,0,3.211
88000.0,1.0,35.0,4,0,0,0,1.378
88000.0,4.5,115.0,4,0,1,1,1.659
88000.0,5.0,110.0,5,0,1,0,1.867
88000.0,2.5,62.0,18,1,1,1,4.497
255000.0,4.5,108.0,2,0,1,1,19.598
240000.0,4.5,110.0,1,1,0,1,19.212
260000.0,4.5,120.0,1,1,1,1,19.212
23000.0,0.5,17.0,0,0,0,0,1.302
107000.0,3.5,137.0,1,0,0,1,3.557
54000.0,1.5,40.0,0,1,0,1,2.701
107000.0,2.0,60.0,3,0,0,0,2.53
136000.0,3.0,82.0,0,0,1,0,2.361
110000.0,3.0,78.0,4,0,1,1,5.317
99000.0,3.0,80.0,0,0,0,1,5.211
413340.0,5.0,175.0,4,0,0,0,2.361
49000.0,2.0,40.0,1,0,0,1,13.243
110000.0,3.0,78.0,4,0,1,1,5.317
116000.0,3.0,75.0,2,0,1,1,5.384
110000.0,3.0,78.0,4,0,1,1,5.317
50000.0,1.0,40.0,0,0,0,1,7.67
55000.0,1.0,35.0,-1,0,0,1,1.339
45000.0,1.5,35.0,3,0,1,0,4.817
53000.0,1.5,40.0,0,0,1,0,3.283
47000.0,1.5,42.0,-1,1,0,0,5.191
37000.0,2.0,66.0,2,0,1,1,2.589
60000.0,1.0,23.0,7,1,0,1,0.98
60000.0,2.5,64.0,5,1,1,0,2.228
39000.0,1.0,41.0,3,0,1,0,12.998
420000.0,5.0,182.0,3,1,0,0,2.505
49000.0,1.5,34.0,3,0,0,1,1.552
90000.0,2.0,46.0,0,0,0,1,2.1
90000.0,1.5,43.0,1,0,1,0,1.763
90000.0,3.0,100.0,5,1,1,1,4.869
117000.0,1.5,40.0,3,0,0,1,9.319
90000.0,1.0,35.0,0,0,0,1,0.0
90000.0,2.5,88.0,6,1,0,0,2.903
90000.0,3.0,82.0,1,0,1,0,12.807
20000.0,2.5,51.0,0,0,0,1,23.416
250000.0,4.0,100.0,4,0,1,1,1.152
250000.0,4.0,90.0,5,1,1,1,1.025
240000.0,3.0,90.0,1,0,0,1,0.671
105000.0,3.0,107.0,0,0,1,1,10.919
106000.0,2.0,53.0,1,0,1,0,1.089
105000.0,1.5,35.0,6,1,1,1,0.69
105030.0,1.0,39.0,0,1,0,0,1.881
18000.0,0.5,18.0,0,0,0,1,5.211
106000.0,2.0,51.0,1,0,0,1,0.458
18000.0,0.5,18.0,1,0,0,1,5.32
93900.0,5.0,94.0,5,0,1,1,4.869
55000.0,1.5,28.0,0,0,0,1,3.38
105000.0,0.5,30.0,10,1,0,1,19.069
56000.0,2.0,52.0,4,0,0,0,2.06
55000.0,1.0,18.0,3,0,1,1,19.376
55000.0,2.5,66.0,2,0,1,1,11.318
55000.0,1.0,45.0,4,0,1,0,4.37
55000.0,3.0,57.0,2,0,1,0,1.293
55000.0,1.5,39.0,-1,0,1,1,2.917
55000.0,1.5,32.0,0,0,0,1,2.035
55700.0,1.5,75.0,1,0,1,1,0.0
89000.0,2.5,70.0,0,0,0,1,2.207
89950.0,3.5,111.0,1,0,1,1,18.909
89000.0,1.0,27.0,3,1,0,1,1.846
89000.0,1.0,35.0,1,1,1,1,2.617
89000.0,2.0,46.0,0,0,0,1,1.44
89000.0,4.0,92.0,0,0,0,1,0.563
88000.0,2.5,37.0,0,0,0,1,0.048
89000.0,1.0,46.0,2,0,1,1,2.969
90000.0,3.0,79.0,4,0,1,1,4.301
76000.0,1.0,28.0,3,0,1,1,0.176
52000.0,1.0,36.0,0,0,0,1,1.202
220000.0,3.0,82.0,0,0,1,1,0.399
140000.0,3.0,71.0,-1,0,0,1,0.768
207000.0,3.0,87.0,5,0,0,0,0.235
295000.0,3.5,90.0,3,1,1,1,0.768
35000.0,2.0,42.0,4,0,1,0,4.068
35000.0,2.5,52.0,2,0,1,0,20.569
269000.0,3.0,100.0,5,1,1,1,0.926
35000.0,1.5,36.0,0,0,1,1,2.132
259000.0,3.0,83.0,1,0,1,1,0.675
270000.0,3.0,120.0,1,1,1,1,0.0
148000.0,3.0,76.0,0,1,0,1,1.095
148000.0,3.0,76.0,0,1,0,1,1.095
148000.0,3.0,76.0,0,1,0,1,1.095
52900.0,4.0,102.0,4,0,1,0,12.048
280000.0,3.0,89.0,1,0,0,1,0.0
260000.0,3.0,89.0,1,0,0,1,0.645
148000.0,3.0,76.0,0,1,0,1,1.095
270000.0,3.0,98.0,1,0,1,1,1.044
210000.0,3.0,81.0,1,1,1,1,0.645
190000.0,3.0,95.0,3,0,1,1,0.0
135000.0,3.0,91.0,1,0,1,1,0.727
135000.0,3.0,91.0,2,0,1,1,0.727
249000.0,3.0,83.0,4,1,1,1,1.044
225000.0,3.0,99.0,1,0,0,1,0.768
85500.0,1.5,42.0,-1,0,1,1,0.203
200000.0,3.0,83.0,1,0,1,1,0.547
600000.0,3.0,130.0,3,1,1,0,0.635
209000.0,4.0,100.0,1,1,1,1,0.998
235000.0,4.0,91.0,1,0,0,1,19.565
220000.0,4.0,91.0,4,1,1,1,3.227
415000.0,4.0,106.0,9,1,1,1,0.203
255000.0,4.0,101.0,5,1,1,1,0.203
415000.0,4.0,106.0,9,1,1,1,0.203
415000.0,4.0,106.0,9,1,1,1,0.203
415000.0,4.0,106.0,9,1,1,0,0.203
415000.0,4.0,106.0,9,1,1,1,0.203
485000.0,4.0,120.0,30,0,0,0,1.4
208130.0,3.0,96.0,2,0,1,0,3.1
137000.0,3.0,107.0,2,0,0,1,0.857
249000.0,3.0,89.0,0,0,1,1,0.838
299900.0,4.0,160.0,6,1,0,1,2.379
291537.0,3.0,100.0,1,0,1,0,3.1
89000.0,3.0,87.0,2,0,1,1,1.641
180000.0,3.0,80.0,2,0,1,1,0.699
299000.0,4.0,105.0,5,1,0,1,2.189
399000.0,4.0,125.0,4,1,1,1,2.189
399000.0,4.0,105.0,4,1,1,1,2.189
201000.0,4.0,97.0,2,1,1,1,2.248
137000.0,3.0,107.0,2,0,0,1,0.857
154000.0,3.0,76.0,3,0,1,1,0.857
180000.0,3.0,72.0,2,0,1,1,0.699
291537.0,3.0,101.0,1,0,1,1,0.699
108000.0,3.0,64.0,3,0,1,1,0.908
189000.0,3.0,126.0,7,1,1,1,1.33
208130.0,3.0,97.0,2,0,1,1,0.699
296170.0,3.0,101.0,1,0,1,1,0.699
189000.0,3.0,126.0,7,1,0,1,1.33
102000.0,5.0,120.0,6,1,0,1,0.912
290000.0,4.5,116.0,0,0,1,1,1.062
107900.0,2.5,58.0,-1,0,0,1,0.546
101000.0,1.5,51.0,7,1,0,1,1.889
102000.0,1.5,37.0,2,0,0,1,1.21
102000.0,2.0,45.0,2,0,0,1,0.22
350000.0,7.0,186.0,4,0,1,1,0.984
100000.0,3.0,70.0,1,1,1,0,4.754
290000.0,4.5,116.0,0,0,1,1,1.062
100000.0,1.5,35.0,3,0,0,0,9.162
399000.0,5.0,228.0,5,1,1,0,0.918
550000.0,5.5,167.0,3,1,1,1,0.857
399900.0,5.0,110.0,2,0,1,1,0.49
68000.0,1.5,40.0,4,1,1,1,1.33
400000.0,5.0,260.0,3,1,1,1,1.902
390000.0,5.0,260.0,3,1,1,1,1.67
399000.0,5.0,125.0,4,1,1,1,2.189
399000.0,4.0,114.0,4,1,1,0,1.298
400000.0,7.0,172.0,8,1,1,1,1.975
33190.0,1.5,33.0,2,0,1,0,20.045
34000.0,2.0,30.0,-1,0,0,0,3.304
31000.0,1.5,30.0,0,0,0,0,9.081
32160.0,1.5,32.0,1,0,1,0,20.045
33500.0,1.5,35.0,2,0,0,0,5.566
33000.0,1.0,35.0,-1,0,1,1,0.604
32000.0,1.5,34.0,3,0,1,0,1.184
31000.0,1.5,40.0,0,0,0,0,3.86
32000.0,1.5,40.0,0,0,1,1,13.639
31000.0,2.0,52.0,1,0,1,1,0.0
32000.0,2.0,34.0,0,0,1,0,1.294
89000.0,1.0,27.0,4,0,1,1,0.0
85000.0,1.0,41.0,-1,0,0,1,0.974
55500.0,1.0,30.0,0,0,0,1,1.996
127000.0,1.0,40.0,2,0,0,1,0.589
89000.0,1.0,27.0,4,0,1,1,1.128
159000.0,1.0,46.0,1,1,0,1,1.702
135000.0,1.0,40.0,0,1,0,1,1.452
89000.0,1.0,27.0,4,0,1,1,1.128
52000.0,1.0,36.0,-1,0,0,1,1.202
58800.0,1.0,38.0,-1,0,0,1,0.329
27000.0,2.0,40.0,0,0,0,0,6.531
40000.0,3.0,130.0,1,0,1,1,0.0
217000.0,3.0,74.0,2,0,1,1,0.645
210000.0,3.0,75.0,4,1,1,1,0.715
200000.0,3.0,83.0,1,0,1,1,0.547
276000.0,3.0,120.0,1,1,1,1,1.044
214000.0,3.0,85.0,1,1,1,0,0.831
185000.0,3.0,75.0,3,0,1,1,0.547
185000.0,3.0,75.0,3,0,1,1,0.547
135000.0,3.0,62.0,0,0,0,1,0.235
185000.0,3.0,75.0,3,0,1,1,0.547
230000.0,3.0,74.0,2,0,1,1,0.274
185000.0,3.0,75.0,3,0,1,1,0.547
295000.0,3.0,108.0,0,0,1,1,0.635
185000.0,3.0,76.0,9,1,1,1,1.044
210000.0,3.0,81.0,1,0,1,1,0.645
235000.0,3.0,92.0,2,1,1,1,0.483
210000.0,3.0,75.0,4,1,1,1,0.715
209000.0,3.0,75.0,1,0,1,1,0.763
620000.0,3.0,130.0,5,0,1,0,0.0
230000.0,3.0,92.0,2,1,1,0,0.483
209000.0,3.0,74.0,1,0,1,1,0.763
35000.0,2.0,31.0,0,0,0,1,4.696
35000.0,2.0,35.0,0,0,1,0,0.867
35000.0,1.5,35.0,0,0,0,0,3.857
35000.0,2.0,41.0,0,0,0,0,8.418
35800.0,0.5,11.0,5,0,0,1,0.727
36000.0,0.5,27.0,0,0,0,0,2.442
35000.0,1.5,35.0,6,0,1,0,7.765
38000.0,1.5,35.0,1,0,0,0,3.818
37800.0,1.0,27.0,2,0,0,1,3.088
36000.0,1.0,40.0,0,0,1,1,20.096
38000.0,1.5,32.0,0,0,0,1,0.995
38950.0,1.5,35.0,2,0,0,0,20.045
39000.0,0.5,34.0,3,0,1,0,4.363
38000.0,1.5,35.0,1,0,1,0,3.243
240000.0,4.5,99.0,1,1,0,1,1.856
149250.0,3.5,75.0,2,1,1,1,21.066
399000.0,5.0,125.0,4,1,1,1,2.189
79000.0,1.0,40.0,3,0,1,1,1.695
135000.0,3.5,80.0,5,1,0,1,2.53
299000.0,5.0,120.0,5,1,0,1,2.189
265000.0,3.5,93.0,0,0,1,1,1.163
119000.0,3.5,68.0,8,0,0,1,1.584
699000.0,5.0,243.0,7,1,1,1,2.3
115500.0,2.0,56.0,2,1,1,0,1.695
270000.0,4.0,107.0,3,1,1,1,1.557
480000.0,3.5,128.0,1,1,1,0,3.1
299000.0,5.0,120.0,5,1,1,1,2.189
250000.0,4.0,100.0,1,1,1,1,3.427
540000.0,4.0,157.0,8,1,1,0,1.858
413000.0,4.5,118.0,4,1,1,1,2.189
196000.0,2.5,73.0,5,1,1,1,21.066
400000.0,4.0,125.0,1,1,1,1,1.787
135000.0,2.5,80.0,5,1,0,1,2.53
120000.0,2.0,60.0,5,1,1,1,2.532
180000.0,4.5,97.0,5,1,1,0,0.743
280000.0,3.5,111.0,6,1,1,0,3.1
280000.0,4.0,111.0,6,1,1,1,1.695
99000.0,4.0,125.0,2,0,0,1,4.455
100000.0,2.0,66.0,0,0,1,1,3.987
96500.0,3.0,52.0,0,0,0,1,3.325
96000.0,3.5,96.0,2,0,0,1,3.557
99500.0,2.0,67.0,5,1,1,1,0.727
198000.0,5.0,120.0,4,1,1,1,2.359
98600.0,3.0,58.0,1,1,1,1,4.762
410000.0,4.0,112.0,5,1,1,1,0.768
200000.0,2.5,67.0,1,0,0,1,1.8
422940.0,4.0,121.0,6,1,1,0,1.298
140000.0,2.5,62.0,4,1,1,1,1.293
170000.0,2.0,60.0,6,1,0,1,4.15
199000.0,2.5,78.0,1,0,1,1,3.097
159000.0,2.5,62.0,4,0,0,1,0.96
175000.0,2.5,80.0,14,1,1,1,2.567
199000.0,2.5,78.0,1,0,0,1,3.097
130000.0,2.5,61.0,3,1,1,1,2.876
280000.0,2.5,86.0,2,0,1,1,1.438
150000.0,2.5,62.0,3,1,1,1,1.293
140000.0,2.5,61.0,3,1,1,0,3.168
144000.0,2.5,60.0,2,1,1,0,1.634
220000.0,2.5,65.0,3,0,1,1,1.211
125000.0,2.5,72.0,0,0,1,1,2.876
90000.0,2.5,49.0,0,1,0,1,1.883
430000.0,4.0,125.0,2,1,1,1,4.15
140000.0,2.5,61.0,3,0,0,1,1.293
350000.0,4.0,136.0,1,1,1,1,4.15
270000.0,3.0,98.0,1,0,1,1,4.15
110000.0,2.0,57.0,1,1,1,1,4.15
500000.0,5.0,200.0,7,1,1,1,4.15
110000.0,2.0,39.0,1,1,1,1,4.15
392000.0,4.0,136.0,1,1,1,1,4.15
345000.0,4.0,162.0,1,1,1,1,4.15
160000.0,3.0,80.0,6,1,1,0,4.15
500000.0,3.5,112.0,6,1,1,1,4.15
320000.0,5.0,153.0,1,1,0,1,4.15
430000.0,4.0,125.0,2,1,0,1,4.15
122000.0,1.0,60.0,1,1,0,1,4.15
379900.0,4.0,145.0,7,1,1,1,4.15
161900.0,3.0,74.0,2,0,1,1,2.512
408000.0,3.0,122.0,2,1,0,1,2.428
138000.0,3.0,64.0,6,1,1,1,4.15
210000.0,3.0,86.0,5,1,1,1,1.725
200000.0,3.0,64.0,1,1,1,1,2.53
179000.0,3.0,75.0,2,0,1,1,3.38
175000.0,3.0,80.0,5,1,0,1,2.532
275000.0,3.0,112.0,2,0,1,1,3.1
249000.0,3.0,112.0,5,1,0,1,1.528
168000.0,3.0,65.0,0,0,0,1,2.3
210000.0,3.0,120.0,0,1,0,1,1.725
179000.0,3.0,91.0,4,1,1,1,2.53
275000.0,3.0,112.0,2,0,1,1,2.732
165000.0,3.0,70.0,5,1,1,1,2.443
165000.0,3.0,70.0,5,1,1,1,2.443
275000.0,3.0,112.0,2,0,1,1,2.732
61600.0,0.5,56.0,3,1,1,1,19.902
94900.0,2.0,47.0,5,0,0,1,0.562
12000.0,0.5,18.0,-1,0,0,1,19.902
93130.0,3.0,67.0,0,0,1,1,4.768
95000.0,1.5,50.0,2,0,1,1,1.785
190634.0,3.0,72.0,3,1,0,0,1.634
188000.0,2.5,54.0,1,1,1,1,1.846
122000.0,3.0,108.0,3,0,1,1,3.523
116000.0,3.0,71.0,0,1,1,0,1.584
102000.0,3.0,75.0,1,0,1,1,3.167
96000.0,3.0,77.0,1,0,1,0,2.824
148000.0,3.0,96.0,0,0,0,1,2.227
112000.0,2.5,75.0,1,0,1,1,3.167
330000.0,4.0,100.0,1,1,1,1,0.322
370000.0,4.0,133.0,1,0,1,1,0.274
299000.0,4.0,115.0,1,0,1,1,0.994
363000.0,4.0,121.0,3,0,1,1,0.675
121000.0,3.5,61.0,0,1,1,1,2.405
240000.0,4.0,100.0,2,1,1,1,0.048
305000.0,4.0,146.0,4,0,1,1,0.67
259000.0,6.0,216.0,5,0,1,0,2.06
684500.0,4.0,185.0,4,0,1,0,0.778
350000.0,4.0,107.0,2,0,1,1,0.83
400000.0,4.0,133.0,1,0,1,1,0.274
240000.0,5.0,160.0,4,1,1,1,2.405
330000.0,4.0,100.0,1,1,1,1,0.322
385000.0,4.0,111.0,5,0,1,0,0.0
370000.0,4.0,133.0,1,1,1,1,0.274
299000.0,4.0,115.0,1,0,1,1,0.994
450000.0,4.0,207.0,4,0,1,1,0.994
480000.0,4.0,150.0,3,1,1,1,0.675
469000.0,4.0,165.0,6,1,1,1,1.044
530000.0,4.0,169.0,4,1,1,1,0.322
139000.0,3.0,96.0,0,0,0,1,2.227
120000.0,3.0,74.0,1,0,1,1,1.901
133000.0,3.0,72.0,3,1,1,0,2.06
429000.0,4.0,143.0,7,1,1,0,1.044
511500.0,4.0,155.0,4,1,1,1,0.675
60000.0,3.0,70.0,1,0,1,1,1.997
133900.0,3.0,96.0,0,0,1,1,2.227
116000.0,3.0,71.0,0,1,1,0,1.584
435000.0,4.5,134.0,0,0,1,1,1.44
280000.0,4.0,100.0,6,1,1,1,4.15
490000.0,4.0,140.0,0,1,1,1,1.889
